1	0.000480793
1	0.000480581
1	0.000480097
1	0.000477211
1	0.000480705
1	0.00048002
1	0.000481226
1	0.000478801
1	0.000479576
1	0.000478852
1	0.000478725
1	0.000479078
1	0.000480072
1	0.000477877
1	0.00048205
1	0.000479365
1	0.000478199
1	0.000478337
1	0.000479343
1	0.000480286
1	0.000479611
1	0.000478943
1	0.000476858
1	0.000479058
1	0.000478995
1	0.000479001
1	0.00047778
1	0.000481821
1	0.000479471
1	0.000478626
1	0.000479489
1	0.000477843
1	0.000479932
1	0.000480109
1	0.000480934
1	0.000479142
1	0.000477392
1	0.000477591
1	0.000480094
1	0.00047772
1	0.000481451
1	0.000479649
1	0.000479133
1	0.000479504
1	0.000478782
1	0.000481547
1	0.000477314
1	0.000480037
1	0.000480886
1	0.00048065
1	0.000475075
1	0.000478508
1	0.000481108
1	0.000480324
1	0.000479918
1	0.000480458
1	0.00047985
1	0.000480274
1	0.000480069
1	0.000481342
1	0.000474904
1	0.000479215
1	0.000479943
1	0.000479416
1	0.000480172
1	0.000482122
1	0.000479101
1	0.000478914
1	0.000473088
1	0.000478907
1	0.000482174
1	0.000487604
1	0.000479596
1	0.000478749
1	0.000477712
1	0.000477492
1	0.000479477
1	0.000480735
1	0.000478352
1	0.000479569
1	0.000477107
1	0.000477295
1	0.000480077
1	0.000481942
1	0.000479691
1	0.00047707
1	0.000482488
1	0.000478297
1	0.000479675
1	0.000478037
1	0.000479744
1	0.000479664
1	0.000480022
1	0.000478714
1	0.000477965
1	0.000477599
1	0.000480402
1	0.000480263
1	0.00048027
1	0.000478686
1	0.00047827
1	0.000479407
1	0.000477451
1	0.000478766
1	0.000476413
1	0.000476063
1	0.000478263
1	0.000477869
1	0.000480408
1	0.000478508
1	0.000477271
1	0.000477992
1	0.000478821
1	0.000479573
1	0.000479028
1	0.00048029
1	0.000478645
1	0.000477401
1	0.000478318
1	0.000480494
1	0.000479263
1	0.000476578
1	0.000478475
1	0.000482797
1	0.000480131
1	0.000482371
1	0.000480905
1	0.000480673
1	0.000481446
1	0.000478725
1	0.000480811
1	0.000480331
1	0.000477594
1	0.000480359
1	0.000483587
1	0.000481626
1	0.000477955
1	0.000479535
1	0.000479673
1	0.000479786
1	0.00047959
1	0.000479384
1	0.000479224
1	0.000479438
1	0.000481375
1	0.000479718
1	0.00047979
1	0.000478307
1	0.000477553
1	0.000484104
1	0.000478632
1	0.000477553
1	0.00048018
1	0.00047801
1	0.000480989
1	0.000481949
1	0.00047757
1	0.000479458
1	0.000478408
1	0.000479592
1	0.00047833
1	0.000475772
1	0.000476364
1	0.000479539
1	0.000477416
1	0.000478281
1	0.000478854
1	0.000477986
1	0.000482803
1	0.000477399
1	0.000479001
1	0.000478618
1	0.000479649
1	0.000479796
1	0.000483524
1	0.000478865
1	0.000479065
1	0.00047819
1	0.000479022
1	0.00048085
1	0.000481342
1	0.000478014
1	0.000476959
1	0.000482251
1	0.000478982
1	0.000476166
1	0.000478632
1	0.000482099
1	0.000480907
1	0.000482312
1	0.000478479
1	0.000481256
1	0.000479985
1	0.000477854
1	0.000478656
1	0.000475774
1	0.000477067
1	0.000475991
1	0.000478903
1	0.000479801
1	0.000472521
1	0.000479995
1	0.000479903
1	0.000478651
1	0.000480784
1	0.000480573
1	0.000479553
1	0.000481894
1	0.000479708
1	0.000479639
1	0.000478363
1	0.000479896
1	0.000478176
1	0.000478567
1	0.000475364
1	0.000479061
1	0.000478266
1	0.000479044
1	0.000478635
1	0.000481412
1	0.00048155
1	0.00047989
1	0.000478701
1	0.000478618
1	0.000479054
1	0.000478271
1	0.000478815
1	0.000484481
1	0.000480623
1	0.000481106
1	0.000478896
1	0.00047698
1	0.000479184
1	0.000479905
1	0.000479496
1	0.000478934
1	0.0004799
1	0.000478424
1	0.000480104
1	0.0004787
1	0.000483191
1	0.000478564
1	0.00047727
1	0.000479343
1	0.000477813
1	0.000481162
1	0.000480533
1	0.000480978
1	0.000482186
1	0.000485165
1	0.000480298
1	0.000481362
1	0.000477484
1	0.000479008
1	0.000479149
1	0.000477838
1	0.000479314
1	0.000479739
1	0.000478726
1	0.000476438
1	0.000477604
1	0.0004791
1	0.000478478
1	0.000478039
1	0.000482593
1	0.000479667
1	0.0004804
1	0.000478503
1	0.000480882
1	0.000480155
1	0.000473701
1	0.000479426
1	0.00047987
1	0.000480696
1	0.000479247
1	0.00047827
1	0.000477221
1	0.000477483
1	0.000478123
1	0.000479005
1	0.000480145
1	0.00047955
1	0.000477177
1	0.000478292
1	0.000479213
1	0.000477145
1	0.00048068
1	0.000479826
1	0.000477465
1	0.000479414
1	0.000478001
1	0.000479913
1	0.000480875
1	0.000479493
1	0.000478857
1	0.000480852
1	0.00047513
1	0.000479949
1	0.000479526
1	0.000479577
1	0.000484121
1	0.000477175
1	0.000479905
1	0.000479352
1	0.000480362
1	0.000477985
1	0.000479197
1	0.000478448
1	0.000480604
1	0.000480682
1	0.000477441
1	0.00047988
1	0.000480155
1	0.000481001
1	0.00047998
1	0.000479831
1	0.000475438
1	0.00047963
1	0.000480008
1	0.000476144
1	0.000479571
1	0.000479578
1	0.000477036
1	0.000478557
1	0.000479591
1	0.000476743
1	0.000477909
1	0.000479122
1	0.000482052
1	0.000481778
1	0.000479669
1	0.000475189
1	0.000479349
1	0.000479109
1	0.000478294
1	0.000479186
1	0.000478815
1	0.000481925
1	0.000479462
1	0.000480595
1	0.00047893
1	0.000479143
1	0.000480324
1	0.00048162
1	0.000475311
1	0.000479969
1	0.000480076
1	0.000478486
1	0.00047899
1	0.000481339
1	0.000478272
1	0.000480441
1	0.000478071
1	0.000480398
1	0.000480299
1	0.000476733
1	0.000478812
1	0.000478877
1	0.000477844
1	0.00047482
1	0.000480183
1	0.000484483
1	0.000479269
1	0.000484772
1	0.000479573
1	0.000480742
1	0.000479103
1	0.000478868
1	0.000476855
1	0.00048095
1	0.000466492
1	0.000478638
1	0.000479366
1	0.000480188
1	0.00047887
1	0.000478652
1	0.000480008
1	0.000479064
1	0.000479883
1	0.000477614
1	0.000480011
1	0.000476974
1	0.000481344
1	0.000478195
1	0.000481972
1	0.000480474
1	0.000477251
1	0.000480505
1	0.000480072
1	0.000481252
1	0.000481931
1	0.000480754
1	0.000479232
1	0.000476087
1	0.000478633
1	0.000480764
1	0.000481214
1	0.000480815
1	0.000479073
1	0.000479844
1	0.00047614
1	0.000478862
1	0.000478222
1	0.000479723
1	0.000480334
1	0.00047955
1	0.000478274
1	0.000480176
1	0.000481483
1	0.000480198
1	0.000481032
1	0.000480339
1	0.000476097
1	0.000483346
1	0.000480113
1	0.000479179
1	0.000478945
1	0.000475936
1	0.00047773
1	0.000479406
1	0.00047954
1	0.000482546
1	0.00048061
1	0.000482436
1	0.000478415
1	0.000478128
1	0.000478945
1	0.00047945
1	0.000479985
1	0.00047904
1	0.000482094
1	0.00048008
1	0.00047897
1	0.000481308
1	0.000479287
1	0.000478948
1	0.000479799
1	0.000480275
1	0.000480074
1	0.000479881
1	0.000479873
1	0.000479413
